@relation Fortnite_players_stats_no_name-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute 'Solo score' numeric
@attribute 'Solo top1' numeric
@attribute 'Solo kd' numeric
@attribute 'Solo winRatio' numeric
@attribute 'Solo matches' numeric
@attribute 'Solo kills' numeric
@attribute 'Solo minutesPlayed' numeric
@attribute 'Duos score' numeric
@attribute 'Duos top1' numeric
@attribute 'Duos kd' numeric
@attribute 'Duos winRatio' numeric
@attribute 'Duos matches' numeric
@attribute 'Duos kills' numeric
@attribute 'Duos minutesPlayed' numeric
@attribute 'Trios score' numeric
@attribute 'Trios top1' numeric
@attribute 'Trios kd' numeric
@attribute 'Trios winRatio' numeric
@attribute 'Trios matches' numeric
@attribute 'Trios kills' numeric
@attribute 'Trios minutesPlayed' numeric
@attribute 'Squads score' numeric
@attribute 'Squads top1' numeric
@attribute 'Squads kd' numeric
@attribute 'Squads winRatio' numeric
@attribute 'Squads matches' numeric
@attribute 'Squads kills' numeric
@attribute 'Squads minutesPlayed' numeric
@attribute 'LTM score' numeric
@attribute 'LTM top1' numeric
@attribute 'LTM top3' numeric
@attribute 'LTM kd' numeric
@attribute 'LTM winRatio' numeric
@attribute 'LTM matches' numeric
@attribute 'LTM kills' numeric
@attribute 'LTM minutesPlayed' numeric

@data
0.019615,0.002006,0.094538,0.022676,0.036701,0.014653,0.021042,0.367576,0.135765,0.125714,0.140569,0.285118,0.148294,0.348518,0.251639,0.100546,0.066888,0.076433,0.239714,0.145809,0.27147,0.125621,0.020915,0.121094,0.05598,0.165527,0.049375,0.189751,0.014526,0.018908,0.026683,0.140446,0.089202,0.058176,0.02628,1904
0.107867,0.058025,0.258403,0.163265,0.142551,0.13803,0.091099,0.309079,0.263761,0.261429,0.314947,0.246426,0.238568,0.229989,0.072248,0.043716,0.10968,0.121019,0.065673,0.063167,0.065152,0.133399,0.091673,0.279297,0.239186,0.173234,0.110392,0.160417,0.075322,0.10014,0.104912,0.384569,0.198748,0.139002,0.159491,9111
0.274918,0.017284,0.090336,0.018141,0.391667,0.149649,0.296063,0.059813,0.014485,0.107857,0.076512,0.055399,0.025668,0.060649,0.341351,0.088525,0.072705,0.035669,0.454743,0.311653,0.364051,0.149602,0.017592,0.108398,0.043257,0.181982,0.048923,0.243228,0.100017,0.023109,0.051546,0.077155,0.021909,0.29162,0.075654,14215
0.020579,0.003704,0.12395,0.052154,0.02743,0.013967,0.021528,0.402906,0.256913,0.187857,0.302491,0.248577,0.174332,0.317843,0.137989,0.09071,0.075197,0.140127,0.117063,0.075963,0.133312,0.113631,0.043784,0.166992,0.147583,0.134456,0.053125,0.151144,0.037853,0.052521,0.046695,0.259795,0.161189,0.09011,0.071729,4437
0.024942,0.005401,0.087185,0.029478,0.073264,0.026855,0.023623,0.330892,0.105873,0.126429,0.088968,0.34597,0.187135,0.314374,0.223939,0.106011,0.110926,0.086624,0.222947,0.222957,0.203389,0.169978,0.035575,0.133789,0.05598,0.289568,0.095093,0.243002,0.204721,0.142857,0.194057,0.172996,0.061033,0.641664,0.364508,27501
0.269586,0.144444,0.184874,0.188209,0.308994,0.213551,0.262251,0.079423,0.084409,0.188571,0.259786,0.095242,0.068897,0.062258,0.221103,0.106011,0.066473,0.08535,0.223413,0.134386,0.238467,0.165894,0.120797,0.194336,0.208651,0.260302,0.116486,0.227281,0.02769,0.213585,0.149788,0.161543,0.214397,0.275282,0.131146,2966
0.13377,0.030247,0.240546,0.061224,0.196588,0.186213,0.116915,0.12309,0.066368,0.263571,0.247331,0.078688,0.080283,0.097361,0.321285,0.145355,0.106356,0.082803,0.318429,0.30691,0.311078,0.258957,0.088546,0.275391,0.145038,0.274397,0.179191,0.340377,0.006861,0.004202,0.006671,0.24774,0.075117,0.015472,0.012465,862
0.204339,0.05787,0.165966,0.092971,0.249609,0.162762,0.198191,0.059075,0.037661,0.135714,0.169039,0.065544,0.036252,0.050471,0.536334,0.408743,0.124221,0.175796,0.420897,0.436365,0.503413,0.187728,0.082486,0.196289,0.193384,0.192432,0.087772,0.260857,0.057254,0.089636,0.072165,0.106691,0.087637,0.280728,0.096811,5575
0.107656,0.008796,0.103992,0.024943,0.143978,0.062251,0.107843,0.222875,0.057414,0.110714,0.104982,0.159309,0.074409,0.21633,0.170229,0.079781,0.074782,0.078981,0.183978,0.124774,0.159918,0.211305,0.036552,0.124023,0.071247,0.235063,0.07122,0.309521,0.087218,0.033613,0.066707,0.101266,0.037559,0.244213,0.082664,12222
0.053434,0.016821,0.183824,0.210884,0.031242,0.021529,0.051131,0.082063,0.03753,0.184286,0.265125,0.041538,0.02938,0.076234,0.490995,0.222951,0.078106,0.086624,0.464524,0.326384,0.517539,0.365255,0.133698,0.205078,0.239186,0.253463,0.118379,0.518031,0.018329,0.001401,0.004245,0.578059,0.01252,0.029212,0.057174,2515
0.061127,0.012346,0.134454,0.058957,0.082124,0.044531,0.059349,0.276557,0.125889,0.172857,0.174377,0.212579,0.14895,0.232018,0.184239,0.118033,0.122144,0.119745,0.177457,0.190001,0.170924,0.200296,0.06939,0.223633,0.150127,0.207186,0.109395,0.257121,0.11685,0.115546,0.118253,0.148282,0.104851,0.30276,0.143203,14914
0.019237,0.003086,0.057773,0.056689,0.020819,0.005169,0.020799,0.396383,0.135107,0.047143,0.126335,0.315229,0.06252,0.394143,0.118714,0.06776,0.042376,0.107006,0.114578,0.043193,0.112598,0.127352,0.032252,0.071289,0.101781,0.142545,0.024632,0.191041,0.038698,0.014006,0.020619,0.078963,0.045383,0.085407,0.022431,4003
0.019303,0.002932,0.092437,0.045351,0.025345,0.009776,0.022368,0.266863,0.114959,0.145714,0.135231,0.247969,0.150276,0.255907,0.629115,0.315847,0.077275,0.101911,0.557677,0.383809,0.67638,0.145115,0.048084,0.171875,0.147583,0.147787,0.060157,0.22326,0.071242,0.063725,0.100667,0.256781,0.120501,0.146429,0.118656,8154
0.187338,0.007099,0.065126,0.00907,0.281455,0.080701,0.197705,0.193256,0.042665,0.057143,0.08363,0.149946,0.036685,0.205325,0.116536,0.037158,0.05941,0.053503,0.12467,0.068473,0.114657,0.159631,0.016615,0.092773,0.043257,0.168825,0.038806,0.247768,0.017494,0.002801,0.007277,0.076552,0.023474,0.032182,0.008259,2504
0.164033,0.119907,0.579832,0.328798,0.146446,0.288814,0.135369,0.155015,0.182776,0.425,0.233096,0.230002,0.382209,0.117803,0.46772,0.379235,0.206897,0.215287,0.318895,0.531053,0.43058,0.140036,0.088741,0.540039,0.402036,0.09967,0.114015,0.178072,0.006226,0.037115,0.022438,0.353225,0.251956,0.040847,0.041345,589
0.438664,0.036111,0.081933,0.027211,0.549469,0.191325,0.446893,0.054834,0.004082,0.079286,0.02847,0.042972,0.015077,0.064107,0,0,0,0,0,0,0,0.038038,0.003127,0.110352,0.040712,0.034543,0.009427,0.061267,0.033611,0.002101,0.006671,0.230259,0.010955,0.053101,0.041498,4095
0.092571,0.009722,0.122899,0.040816,0.097869,0.049239,0.092968,0.264572,0.108902,0.165,0.22242,0.143776,0.093428,0.238111,0.229043,0.15847,0.097632,0.140127,0.205403,0.172524,0.211862,0.162341,0.040266,0.136719,0.122137,0.147856,0.048531,0.232699,0.21424,0.055322,0.032747,0.556359,0.093897,0.162396,0.289975,17552
0.041644,0.008333,0.07458,0.054422,0.06125,0.019248,0.043861,0.34747,0.177904,0.077143,0.174377,0.298631,0.093009,0.315042,0.17557,0.108197,0.054425,0.112102,0.174973,0.084077,0.16763,0.142292,0.033425,0.083984,0.086514,0.175525,0.035738,0.213236,0.154266,0.067927,0.055185,0.291742,0.078247,0.240129,0.227473,16334
0.113432,0.043673,0.222689,0.147392,0.118743,0.10032,0.095951,0.257161,0.119041,0.178571,0.176157,0.197784,0.142999,0.232273,0.113181,0.038251,0.074366,0.049682,0.140351,0.097247,0.118062,0.176969,0.077991,0.214844,0.145038,0.24225,0.123296,0.243301,0.012283,0.019608,0.021831,0.117541,0.054773,0.100136,0.03877,1855
0.165447,0.056481,0.143908,0.133787,0.170146,0.095208,0.160162,0.143172,0.088359,0.171429,0.298932,0.086487,0.05548,0.125512,0.242369,0.238251,0.149148,0.257325,0.16721,0.19231,0.203262,0.213877,0.106333,0.185547,0.254453,0.18962,0.07959,0.288529,0.076415,0.030112,0.023044,0.217601,0.070423,0.11895,0.084398,9467
0.137371,0.024074,0.142857,0.070295,0.138053,0.079151,0.151052,0.125961,0.053595,0.122143,0.074733,0.211992,0.111637,0.123966,0.473815,0.151913,0.066473,0.056051,0.495265,0.305037,0.548357,0.207468,0.047107,0.148438,0.073791,0.287381,0.104256,0.338556,0.005716,0.016807,0.020619,0.113321,0.172144,0.027107,0.009355,708
0.01375,0.008333,0.176471,0.122449,0.026826,0.018574,0.012104,0.310339,0.304188,0.295714,0.537367,0.165935,0.153806,0.207772,0.475113,0.35847,0.120897,0.163057,0.396678,0.404594,0.428949,0.140513,0.077404,0.208984,0.24173,0.144107,0.068535,0.183975,0.065415,0.053221,0.041237,0.360458,0.170579,0.086397,0.094874,4471
0.363159,0.026852,0.07563,0.020408,0.509367,0.165369,0.412777,0.071515,0.06413,0.062857,0.227758,0.08249,0.020387,0.053685,0.117693,0.045902,0.027005,0.059873,0.139264,0.034642,0.116541,0.080725,0.034402,0.067383,0.104326,0.14796,0.024027,0.115176,0.080663,0.066527,0.049727,0.189271,0.13928,0.132813,0.078305,7457
0.347418,0.027778,0.141807,0.024943,0.443509,0.25797,0.340707,0.026161,0.008823,0.160714,0.124555,0.02066,0.013919,0.024043,0.15194,0.062295,0.082676,0.067516,0.168297,0.12752,0.150717,0.14783,0.026974,0.152344,0.073791,0.167436,0.062398,0.217636,0.026339,0.007703,0.005458,0.110307,0.023474,0.091224,0.033902,4048
0.127365,0.027006,0.139706,0.077098,0.141783,0.079521,0.117243,0.26421,0.103766,0.072857,0.106762,0.285531,0.087986,0.244307,0.219451,0.215301,0.12339,0.231847,0.167676,0.163473,0.175881,0.120631,0.044371,0.125977,0.145038,0.13758,0.041005,0.161328,0.317351,0.081933,0.0849,0.239301,0.046948,0.483476,0.3836,30328
0.021717,0.002778,0.092437,0.024943,0.042818,0.016664,0.024035,0.328848,0.172636,0.127143,0.201068,0.253052,0.128173,0.276765,0.26102,0.144262,0.06398,0.099363,0.263158,0.150615,0.26938,0.164646,0.050039,0.166016,0.132316,0.169484,0.066881,0.232686,0.13116,0.107843,0.130382,0.223629,0.103286,0.287412,0.205016,14173
0.10343,0.007253,0.114496,0.027211,0.10308,0.048947,0.110872,0.23734,0.104029,0.134286,0.225979,0.135238,0.071227,0.214754,0.259635,0.095082,0.068135,0.061146,0.282254,0.177642,0.262459,0.172247,0.034206,0.152344,0.096692,0.159174,0.058801,0.254342,0.058393,0.035714,0.050334,0.180832,0.120501,0.081817,0.04657,6205
0.014659,0.000617,0.069328,0.00907,0.028746,0.008618,0.014724,0.480088,0.134975,0.045,0.074733,0.525853,0.10143,0.490453,0,0,0,0,0,0,0,0.061678,0.006646,0.046875,0.022901,0.136122,0.015836,0.097747,0.099521,0.041317,0.046695,0.114527,0.056338,0.200767,0.075603,11653
0.168444,0.028549,0.076681,0.090703,0.127301,0.040272,0.191852,0.189728,0.08296,0.06,0.147687,0.164176,0.04085,0.187028,0.127828,0.07541,0.068135,0.129936,0.104797,0.062106,0.128545,0.183748,0.044566,0.097656,0.124682,0.162194,0.037945,0.289852,0.063973,0.040616,0.041237,0.151899,0.073552,0.151999,0.075043,10096
0.299865,0.047068,0.226891,0.052154,0.365609,0.328749,0.260735,0.051355,0.012642,0.181429,0.069395,0.0534,0.041868,0.044462,0.180921,0.092896,0.088076,0.087898,0.192361,0.152487,0.17368,0.169114,0.046716,0.21582,0.119593,0.176219,0.091045,0.231522,0.039229,0.02451,0.012129,0.349608,0.089202,0.076371,0.08608,3902
0.140909,0.109722,0.32563,0.258503,0.169899,0.196539,0.126223,0.23,0.274295,0.394286,0.476868,0.168868,0.219438,0.157302,0.220239,0.159563,0.108018,0.165605,0.173731,0.157793,0.219637,0.144225,0.155199,0.352539,0.384224,0.182885,0.137667,0.188535,0.018647,0.042017,0.033354,0.251959,0.258216,0.045055,0.032423,2083
0.093229,0.033642,0.196429,0.097506,0.139342,0.106804,0.078558,0.309057,0.188438,0.287143,0.382562,0.144514,0.146627,0.24681,0.447658,0.630601,0.361446,0.480255,0.237385,0.516884,0.31339,0.045236,0.026779,0.243164,0.348601,0.034647,0.018274,0.054893,0.102518,0.115546,0.133414,0.512357,0.225352,0.141354,0.211669,12472
0.103477,0.031019,0.215336,0.104308,0.119648,0.100219,0.080377,0.165077,0.06413,0.132857,0.128114,0.147599,0.081867,0.144042,0.020811,0.008743,0.095139,0.073885,0.02127,0.018476,0.021269,0.325587,0.117084,0.239258,0.16285,0.324319,0.182405,0.396207,0.023903,0.013305,0.016374,0.141049,0.051643,0.071667,0.033417,3373
0.223297,0.020525,0.079832,0.034014,0.248649,0.083926,0.241104,0.13127,0.040822,0.079286,0.124555,0.096024,0.031982,0.133295,0.08743,0.044809,0.041961,0.086624,0.093619,0.035578,0.094307,0.194757,0.044371,0.110352,0.10687,0.188509,0.050329,0.296825,0.127912,0.007703,0.012129,0.158529,0.00939,0.235797,0.127093,19232
0.283869,0.18071,0.463235,0.340136,0.2131,0.333749,0.255362,0.055426,0.097972,0.55,0.645907,0.044514,0.07023,0.043462,0.414727,0.320219,0.12796,0.196178,0.295917,0.309968,0.425449,0.120045,0.187256,0.555664,0.783715,0.107967,0.104375,0.176803,0.022334,0.039216,0.021831,0.360458,0.181534,0.059785,0.065051,2677
0.076279,0.011265,0.138655,0.034014,0.129221,0.07324,0.076481,0.091482,0.041085,0.138571,0.120996,0.099066,0.057441,0.078688,0.246283,0.09071,0.076028,0.06242,0.264245,0.184633,0.252704,0.38833,0.120407,0.179688,0.109415,0.498316,0.215671,0.526599,0.003494,0.001401,0.000606,0.112116,0.028169,0.013987,0.005251,363
0.044398,0.002006,0.056723,0.006803,0.11183,0.028395,0.046258,0.268269,0.112062,0.07,0.181495,0.181708,0.051392,0.247271,0.133453,0.110383,0.062318,0.169427,0.118305,0.061794,0.110238,0.244809,0.051603,0.070313,0.073791,0.31373,0.054122,0.356204,0.215126,0.042017,0.036992,0.21519,0.039124,0.296324,0.212638,21455
0.060846,0.012963,0.159664,0.079365,0.06509,0.041317,0.05558,0.192294,0.100342,0.185,0.272242,0.107995,0.076027,0.158265,0.123236,0.052459,0.062318,0.071338,0.13352,0.076025,0.120991,0.317733,0.109851,0.163086,0.175573,0.283006,0.107921,0.427562,0.03992,0.051821,0.035173,0.185051,0.203443,0.070677,0.038898,5059
0.123247,0.02284,0.153361,0.077098,0.120224,0.073319,0.122944,0.212868,0.066632,0.137143,0.133452,0.147382,0.084288,0.189667,0.295777,0.133333,0.060656,0.076433,0.315789,0.173647,0.312075,0.166598,0.034793,0.150391,0.094148,0.166186,0.060421,0.24271,0.03978,0.007703,0.010916,0.228451,0.035994,0.058423,0.044531,3698
0.086201,0.018827,0.128151,0.07483,0.101489,0.052284,0.085451,0.276326,0.128654,0.134286,0.209964,0.179426,0.095458,0.252426,0.160613,0.111475,0.071043,0.143949,0.140661,0.08595,0.155214,0.17275,0.055317,0.101563,0.101781,0.246103,0.060336,0.251145,0.045179,0.038515,0.03396,0.15009,0.093897,0.113875,0.054829,4979
0.161917,0.167438,0.410714,0.281179,0.238308,0.34166,0.147212,0.067632,0.136028,0.394286,0.348754,0.114186,0.162611,0.05091,0.378937,0.250273,0.104279,0.135032,0.333954,0.301417,0.331396,0.271001,0.200743,0.349609,0.284987,0.319424,0.249661,0.366507,0.010578,0.046218,0.026683,0.286317,0.27543,0.046293,0.037266,1247
0.151404,0.037191,0.189076,0.06576,0.228763,0.171751,0.133003,0.051851,0.021464,0.151429,0.094306,0.066348,0.042873,0.046976,0.454023,0.209836,0.092646,0.080255,0.476789,0.400849,0.446037,0.282829,0.097733,0.203125,0.119593,0.366152,0.178467,0.384196,0.033266,0.039916,0.035779,0.145871,0.057903,0.18839,0.090541,4593
0.067568,0.021142,0.210084,0.097506,0.086184,0.07051,0.057216,0.097124,0.074928,0.172143,0.211744,0.104215,0.071011,0.077451,0.113842,0.056831,0.096801,0.100637,0.102779,0.088571,0.104822,0.42829,0.186278,0.211914,0.178117,0.474848,0.234848,0.555388,0.003267,0.007703,0.006064,0.212176,0.103286,0.020547,0.013918,471
0.159211,0.033796,0.136555,0.077098,0.1733,0.095028,0.146888,0.088281,0.036213,0.122857,0.16726,0.063567,0.031905,0.079046,0.172028,0.123497,0.126298,0.143949,0.155411,0.168342,0.139108,0.305752,0.104183,0.1875,0.180662,0.26183,0.11479,0.401758,0.058062,0.017507,0.029109,0.137432,0.031299,0.151628,0.069664,8887
0.20113,0.011574,0.127101,0.013605,0.318046,0.167077,0.187688,0.106328,0.026073,0.139286,0.090747,0.084836,0.050345,0.10227,0.10788,0.030601,0.07312,0.03949,0.139264,0.0955,0.110286,0.247092,0.035966,0.155273,0.05598,0.29297,0.11179,0.360365,0.016929,0.004202,0.00849,0.157324,0.028169,0.040228,0.021233,2141
0.132444,0.012191,0.10084,0.027211,0.179636,0.075746,0.147723,0.072388,0.019621,0.082143,0.074733,0.076972,0.027175,0.074554,0.54166,0.210929,0.05484,0.064968,0.582518,0.292928,0.586998,0.257605,0.045348,0.115234,0.076336,0.268564,0.075686,0.42253,0.004768,0.004202,0.006064,0.076552,0.061033,0.018938,0.004741,687
0.039399,0.007099,0.086134,0.036281,0.078119,0.028395,0.03988,0.23961,0.152094,0.135,0.218861,0.203346,0.108058,0.21071,0.206013,0.191257,0.149564,0.216561,0.159758,0.19206,0.171906,0.264074,0.11767,0.209961,0.229008,0.232251,0.111577,0.363809,0.150081,0.102941,0.108551,0.23267,0.114241,0.247927,0.182509,14185
0.00793,0.001235,0.055672,0.056689,0.007927,0.001809,0.008906,0.425717,0.085067,0.053571,0.060498,0.417445,0.09686,0.450685,0.019296,0.003279,0.029082,0.015287,0.038348,0.010611,0.019463,0.129015,0.032252,0.073242,0.104326,0.138761,0.024504,0.197429,0.150232,0.044118,0.070346,0.162749,0.037559,0.323184,0.17504,22867
0.141703,0.009722,0.072479,0.018141,0.207916,0.06524,0.156848,0.122032,0.028575,0.083571,0.085409,0.097849,0.034968,0.126136,0.508929,0.197814,0.05027,0.06242,0.568545,0.262343,0.545285,0.193887,0.028733,0.09082,0.05598,0.227044,0.050406,0.312386,0.159348,0.02381,0.018193,0.118746,0.039124,0.1671,0.066121,12081
0.209728,0.039198,0.158613,0.092971,0.170914,0.106894,0.197285,0.141112,0.06413,0.107143,0.225979,0.083011,0.034878,0.131476,0.048547,0.013115,0.035314,0.043312,0.055581,0.018413,0.05215,0.210116,0.043393,0.103516,0.101781,0.195001,0.04888,0.319698,0.056376,0.021709,0.018799,0.159735,0.065728,0.090481,0.047208,6323
0.045092,0.00679,0.120798,0.056689,0.046603,0.023024,0.045574,0.337083,0.089544,0.058571,0.120996,0.216315,0.053304,0.359084,0.073833,0.024044,0.028666,0.04586,0.094395,0.025154,0.080988,0.174475,0.03147,0.115234,0.086514,0.165076,0.046264,0.258942,0.744772,0.053922,0.060036,0.130199,0.018779,0.78636,0.345008,78524
0.095974,0.015895,0.14916,0.06576,0.096964,0.058048,0.089936,0.227861,0.056755,0.105714,0.092527,0.179296,0.080681,0.226774,0.168029,0.145355,0.176153,0.211465,0.12467,0.177205,0.133312,0.216129,0.04828,0.155273,0.096692,0.228606,0.085914,0.296213,0.036171,0.003501,0.009096,0.18686,0.020344,0.046169,0.029059,3425
0.00809,0.000926,0.10084,0.036281,0.009545,0.004045,0.008219,0.476098,0.141559,0.110714,0.13879,0.299153,0.137536,0.482297,0.092519,0.022951,0.044454,0.036943,0.110697,0.046314,0.097395,0.044417,0.002737,0.082031,0.025445,0.049436,0.010057,0.073631,0.292544,0.288515,0.395998,0.144665,0.13928,0.570739,0.257271,44209
0.191009,0.089815,0.192227,0.151927,0.237376,0.173369,0.169636,0.121296,0.095997,0.208571,0.313167,0.089768,0.069316,0.090062,0.127054,0.065574,0.070627,0.10828,0.1093,0.068285,0.128751,0.235611,0.168296,0.195313,0.256997,0.295331,0.130507,0.311269,0.002737,0.005602,0.000606,0.136829,0.056338,0.027602,0.012414,377
0.149767,0.036728,0.202731,0.086168,0.172532,0.136985,0.144197,0.124052,0.085594,0.205714,0.281139,0.089246,0.069581,0.092221,0.543946,0.357377,0.113835,0.149045,0.435647,0.424318,0.53233,0.171112,0.069977,0.227539,0.203562,0.156258,0.082428,0.240257,0.080423,0.10084,0.078229,0.257384,0.203443,0.136774,0.10456,10862
0.259863,0.208333,0.340336,0.244898,0.34169,0.415608,0.214829,0.088106,0.090598,0.268571,0.229537,0.115599,0.121573,0.067823,0.0427,0.02623,0.107603,0.123567,0.038503,0.036265,0.041793,0.210817,0.202502,0.355469,0.361323,0.252456,0.193715,0.269259,0.1217,0.316527,0.207398,0.3261,0.212833,0.410571,0.395376,11969
0.051731,0.00463,0.10084,0.022676,0.079902,0.03362,0.050133,0.276286,0.090598,0.078571,0.078292,0.343037,0.115538,0.258855,0.039707,0.015301,0.052347,0.061146,0.045335,0.021784,0.039338,0.248609,0.044957,0.119141,0.063613,0.314911,0.091633,0.344286,0.036613,0.021008,0.026683,0.174804,0.086072,0.067211,0.03798,4396
0.038962,0.005556,0.079832,0.034014,0.063609,0.021541,0.043318,0.370881,0.100869,0.092143,0.108541,0.270845,0.10524,0.374776,0.053605,0.015301,0.046946,0.047134,0.058066,0.025467,0.05717,0.145672,0.027561,0.128906,0.076336,0.162645,0.051071,0.223991,0.110973,0.022409,0.043056,0.213984,0.046948,0.132937,0.09439,10489
0.156456,0.078395,0.390756,0.21542,0.146337,0.206989,0.13673,0.042347,0.05636,0.32,0.245552,0.067456,0.083709,0.034484,0.493966,0.39235,0.156211,0.187261,0.379289,0.488484,0.445799,0.275228,0.19957,0.396484,0.343511,0.262281,0.225864,0.34854,0.010094,0.042717,0.020619,0.387583,0.253521,0.046664,0.051821,1096
0.007335,0.000772,0.057773,0.015873,0.018981,0.004798,0.007295,0.469727,0.247432,0.095,0.199288,0.363437,0.13771,0.407167,0.069692,0.027322,0.052347,0.066242,0.074988,0.035953,0.067559,0.060683,0.016419,0.081055,0.066158,0.111613,0.022228,0.087178,0.119696,0.060924,0.072771,0.22604,0.071987,0.231712,0.170605,13339
0.130006,0.029012,0.177521,0.081633,0.141262,0.098848,0.118015,0.190591,0.089149,0.215714,0.224199,0.117119,0.099379,0.163871,0.133929,0.144262,0.232655,0.272611,0.095793,0.169652,0.098773,0.226609,0.099101,0.245117,0.231552,0.19323,0.108304,0.287312,0.027423,0.030112,0.030321,0.132007,0.104851,0.079589,0.03357,3734
0.04323,0.031173,0.285714,0.331066,0.037195,0.036946,0.035766,0.22509,0.126284,0.293571,0.270463,0.136628,0.152794,0.197985,0.246158,0.281967,0.284587,0.326115,0.156342,0.320267,0.194235,0.265128,0.177873,0.3125,0.310433,0.259365,0.179064,0.342345,0.022185,0.044818,0.049727,0.300181,0.234742,0.052853,0.046035,3028
0.097218,0.016667,0.228992,0.058957,0.114162,0.103568,0.095855,0.11902,0.06887,0.259286,0.172598,0.116554,0.12271,0.093066,0.356007,0.263388,0.117989,0.15414,0.310356,0.311591,0.295067,0.294467,0.113956,0.310547,0.165394,0.312203,0.228225,0.376126,0.005204,0.013305,0.011522,0.250151,0.13615,0.026984,0.021055,541
0.301935,0.227932,0.294118,0.274376,0.334943,0.347739,0.303531,0.05092,0.056097,0.235,0.286477,0.057549,0.051022,0.043647,0.342699,0.246995,0.103864,0.165605,0.27061,0.236627,0.342513,0.118946,0.094019,0.262695,0.305344,0.139524,0.081175,0.18095,0.008133,0.083333,0.049727,0.257987,0.330203,0.069811,0.048559,1084
0.007291,0.012346,0.198529,0.111111,0.043586,0.033777,0.006304,0.353768,0.261127,0.202143,0.323843,0.23665,0.176216,0.316135,0.281649,0.312568,0.192356,0.318471,0.177923,0.248362,0.231927,0.144071,0.121384,0.205078,0.246819,0.223295,0.104034,0.197549,0.11382,0.254902,0.3208,0.189873,0.289515,0.243099,0.128393,15606
0.453948,0.021296,0.116597,0.015873,0.524783,0.25443,0.439171,0.015356,0.002239,0.066429,0.049822,0.013013,0.003809,0.016201,0.003252,0.001093,0.050686,0.04586,0.004347,0.00206,0.003215,0.060588,0.005473,0.098633,0.038168,0.065752,0.016058,0.094563,0.065653,0,0.003032,0.298975,0,0.089863,0.091866,9823
0.088652,0.01034,0.137605,0.031746,0.126121,0.070892,0.080702,0.288507,0.165262,0.252857,0.330961,0.146817,0.135917,0.234273,0.186394,0.13224,0.10511,0.149045,0.160224,0.143874,0.167155,0.144942,0.042025,0.174805,0.127226,0.149349,0.062296,0.198905,0.011521,0.011905,0.010309,0.228451,0.104851,0.031316,0.022814,1635
0.012364,0.001698,0.090336,0.013605,0.052281,0.019922,0.012196,0.191396,0.065051,0.09,0.097865,0.194308,0.07406,0.183408,0.281588,0.163934,0.052763,0.104459,0.284738,0.133575,0.277805,0.335252,0.07545,0.113281,0.07888,0.426176,0.117373,0.494885,0.039919,0.036415,0.049727,0.135021,0.078247,0.129471,0.05669,5308
0.181978,0.059414,0.22479,0.102041,0.235702,0.205394,0.194108,0.166894,0.11812,0.297143,0.274021,0.126179,0.14265,0.129217,0.244534,0.09071,0.074366,0.064968,0.251669,0.172211,0.265674,0.157939,0.082291,0.283203,0.195929,0.18962,0.124703,0.223918,0.020947,0.041317,0.036992,0.30862,0.283255,0.040352,0.034819,2216
0.223669,0.241975,0.577731,0.426304,0.228543,0.425473,0.174498,0.077581,0.17369,0.528571,0.512456,0.099544,0.168716,0.05763,0.37522,0.293989,0.144994,0.185987,0.286757,0.343424,0.353852,0.177206,0.264073,0.504883,0.547074,0.21774,0.21677,0.250387,0.024759,0.12605,0.070952,0.528029,0.316119,0.110162,0.158548,2909
0.207206,0.105556,0.282563,0.156463,0.269962,0.285803,0.204425,0.052927,0.103634,0.305714,0.302491,0.100717,0.114972,0.044872,0.45875,0.27541,0.101371,0.122293,0.40739,0.360652,0.457408,0.205873,0.159695,0.302734,0.267176,0.269398,0.183683,0.29275,0.010355,0.026611,0.021831,0.267028,0.165884,0.044189,0.036043,1205
0.008878,0.00108,0.052521,0.029478,0.013578,0.003068,0.009816,0.457217,0.254016,0.112857,0.266904,0.278492,0.11978,0.390254,0.027439,0.013115,0.0457,0.090446,0.026083,0.010736,0.025164,0.084683,0.03362,0.094727,0.185751,0.082104,0.018069,0.117177,0.130563,0.156162,0.16131,0.152502,0.181534,0.237406,0.109352,15733
0.041927,0.019753,0.139706,0.086168,0.092191,0.051531,0.043141,0.33562,0.157229,0.183571,0.215302,0.214165,0.155466,0.303945,0.253159,0.210929,0.174907,0.206369,0.184599,0.261844,0.21921,0.129317,0.041439,0.194336,0.13486,0.139698,0.064614,0.179289,0.021923,0.028011,0.032747,0.138638,0.087637,0.088996,0.039841,1893
0.0784,0.015586,0.108193,0.068027,0.092465,0.040755,0.077659,0.134381,0.045167,0.070714,0.067616,0.195438,0.059764,0.12308,0.061579,0.034973,0.06855,0.095541,0.066449,0.040884,0.052134,0.378702,0.06724,0.130859,0.063613,0.468703,0.150196,0.527948,0.135628,0.067927,0.089751,0.126582,0.043818,0.433222,0.181973,18770
0.221072,0.22284,0.497899,0.421769,0.212195,0.342334,0.156943,0.127677,0.079536,0.269286,0.25089,0.093157,0.097063,0.106403,0.177181,0.144262,0.164936,0.174522,0.1492,0.205293,0.152158,0.173761,0.119234,0.329102,0.264631,0.203749,0.151142,0.221259,0.100011,0.073529,0.049727,0.435202,0.112676,0.18022,0.248655,12650
